job_title,experience_level,Salary,company_location,company_size,Year,over_100K,over_150K
Data Science Manager,2,144000,United States,2,2021,1,0
Data Scientist,1,150000,United States,1,2021,1,1
Other,1,103000,United States,2,2020,1,0
Data Engineer,2,153000,United States,2,2021,1,1
Data Engineer,1,90000,United States,2,2021,0,0
Data Analyst,0,90000,United States,0,2021,0,0
Data Analyst,0,60000,United States,0,2021,0,0
Other,1,110000,United States,2,2021,1,0
Machine Learning Engineer,0,250000,United States,2,2020,1,1
Machine Learning Engineer,0,138000,United States,0,2020,1,0
Data Engineer,1,140000,United States,2,2021,1,0
Other,2,170000,United States,2,2021,1,1
Data Analyst,0,80000,United States,1,2021,0,0
Other,1,100000,United States,1,2021,1,0
Other,3,235000,United States,2,2021,1,1
Other,0,225000,United States,2,2021,1,1
Data Engineer,2,150000,United States,1,2021,1,1
Data Engineer,2,115000,United States,0,2021,1,0
Data Engineer,1,106000,United States,2,2020,1,0
Other,0,70000,United States,1,2021,0,0
Other,2,276000,United States,2,2021,1,1
Data Engineer,2,188000,United States,2,2020,1,1
Data Scientist,1,105000,United States,2,2020,1,0
Data Engineer,2,174000,United States,2,2021,1,1
Data Analyst,1,93000,United States,2,2021,0,0
Data Scientist,0,90000,United States,0,2021,0,0
Other,2,170000,United States,1,2021,1,1
Data Analyst,0,91000,United States,2,2020,0,0
Data Scientist,2,165000,United States,2,2021,1,1
Data Analyst,1,80000,United States,2,2021,0,0
Other,1,110000,United States,0,2021,1,0
Data Architect,1,180000,United States,2,2021,1,1
Data Analyst,2,200000,United States,2,2021,1,1
Data Engineer,2,200000,United States,2,2021,1,1
Other,2,256000,United States,0,2021,1,1
Data Engineer,1,110000,United States,2,2021,1,0
Data Engineer,0,72500,United States,2,2021,0,0
Machine Learning Engineer,2,185000,United States,2,2021,1,1
Data Engineer,1,112000,United States,2,2021,1,0
Machine Learning Engineer,2,150000,United States,2,2020,1,1
Data Scientist,0,58000,United States,2,2021,0,0
Data Scientist,0,100000,United States,1,2021,1,0
Data Analyst,0,72000,United States,2,2020,0,0
Data Engineer,1,111775,United States,1,2021,1,0
Data Engineer,1,93150,United States,1,2021,0,0
Other,2,190000,United States,0,2020,1,1
Data Scientist,2,135000,United States,2,2021,1,0
Data Scientist,1,147000,United States,2,2021,1,0
Data Science Manager,2,174000,United States,2,2021,1,1
Other,1,135000,United States,2,2020,1,0
Other,1,87000,United States,2,2020,0,0
Machine Learning Engineer,0,81000,United States,0,2021,0,0
Other,0,90000,United States,0,2021,0,0
Other,2,195000,United States,1,2021,1,1
Data Analyst,1,85000,United States,2,2020,0,0
Other,2,225000,Canada,2,2021,1,1
Other,1,98000,United States,1,2020,0,0
Other,2,120000,United States,2,2021,1,0
Other,3,325000,United States,2,2020,1,1
Machine Learning Engineer,2,200000,United States,2,2021,1,1
Data Scientist,1,160000,United States,2,2021,1,1
Data Engineer,2,165000,United States,1,2021,1,1
Other,2,185000,United States,2,2021,1,1
Data Engineer,1,110000,United States,2,2020,1,0
Other,2,140000,United States,2,2021,1,0
Data Scientist,2,120000,United States,2,2020,1,0
Data Science Manager,2,152000,France,2,2021,1,1
Data Scientist,1,130000,United States,2,2021,1,0
Data Scientist,1,115000,United States,2,2021,1,0
Other,2,235000,United States,2,2021,1,1
Data Analyst,1,75000,United States,2,2021,0,0
Data Analyst,1,62000,United States,2,2021,0,0
Data Scientist,1,73000,United States,2,2021,0,0
Data Science Manager,2,190200,United States,1,2020,1,1
Data Scientist,1,118000,United States,1,2020,1,0
Data Scientist,1,138350,United States,1,2020,1,0
Other,1,423000,United States,2,2021,1,1
Other,2,165000,United States,2,2021,1,1
Data Scientist,2,412000,United States,2,2020,1,1
Other,1,151000,United States,2,2021,1,1
Data Scientist,0,105000,United States,0,2020,1,0
